year,survey,prefix,target_var,concept,units,source_var,source_label,dict_file,filename,notes,release,label_match_re
2011,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E045,Academic support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,Academic support functional expense.,,academic support
2011,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E046,Academic support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,Academic support functional expense.,,academic support
2011,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E047,Academic support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C051,Academic support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C052,Academic support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C053,Academic support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C054,Academic support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C055,Academic support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C056,Academic support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C057,Academic support - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E041,Academic support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E042,Academic support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E043,Academic support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E044,Academic support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E045,Academic support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E046,Academic support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2012,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E047,Academic support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C051,Academic support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C052,Academic support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C053,Academic support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C054,Academic support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C055,Academic support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C056,Academic support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C057,Academic support - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E041,Academic support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E042,Academic support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E043,Academic support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E044,Academic support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E045,Academic support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E046,Academic support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2013,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E047,Academic support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C051,Academic support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C052,Academic support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C053,Academic support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C056,Academic support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C054,Academic support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C057,Academic support - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C055,Academic support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E041,Academic support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E042,Academic support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E043,Academic support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E044,Academic support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E045,Academic support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E046,Academic support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F2A,academic_support_exp,Academic support expenses,USD,F2E047,Academic support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A1,Academic support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A2,Academic support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A3,Academic support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A4,Academic support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A5,Academic support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A6,Academic support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2014,Finance,F3A,academic_support_exp,Academic support expenses,USD,F3E03A7,Academic support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F3_Dict/f1314_f3.xlsx,f1314_f3.xlsx,Academic support functional expense.,,academic support
2015,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C051,Academic support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,f1415_f1a.xlsx,Academic support functional expense.,,academic support
2015,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C052,Academic support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,f1415_f1a.xlsx,Academic support functional expense.,,academic support
2015,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C053,Academic support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,f1415_f1a.xlsx,Academic support functional expense.,,academic support
2015,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C054,Academic support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,f1415_f1a.xlsx,Academic support functional expense.,,academic support
2015,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C055,Academic support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,f1415_f1a.xlsx,Academic support functional expense.,,academic support
2015,Finance,F1A,academic_support_exp,Academic support expenses,USD,F1C056,Academic support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/F1415_F1A_Dict/f1415_f1a.xlsx,f1415_f1a.xlsx,Academic support functional expense.,,academic support
